cost,arr_time,sold_out,dep_time,dest_score,dep_score
141.8,0.899305556,0,0.600694444,0.701975134,1.930958011
141.8,0.722222222,0,0.416666667,0.701975134,1.930958011
166.8,0.701388889,0,0.5,0.701975134,1.930958011
166.8,0.618055556,0,0.40625,0.701975134,1.930958011
202.8,0.701388889,0,0.40625,0.701975134,1.930958011
202.8,0.006944444,0,0.704861111,0.701975134,1.930958011
181.8,0.725694444,0,0.517361111,0.727357225,1.930958011
181.8,0.565972222,0,0.263888889,0.727357225,1.930958011
185.9,0.565972222,0,0.3125,0.727357225,1.930958011
185.9,0.565972222,0,0.253472222,0.727357225,1.930958011
219.89,0.875,0,0.631944444,0.727357225,1.930958011
100.98,0.361111111,0,0.253472222,1.479260305,1.930958011
100.98,0.930555556,0,0.809027778,1.479260305,1.930958011
108.8,0.524305556,0,0.3125,1.479260305,1.930958011
158.98,0.746527778,0,0.631944444,1.479260305,1.930958011
158.98,0.569444444,0,0.447916667,1.479260305,1.930958011
162.3,0.659722222,0,0.489583333,1.479260305,1.930958011
162.3,0.711805556,0,0.517361111,1.479260305,1.930958011
166.8,0.454861111,0,0.263888889,1.479260305,1.930958011
166.8,0.899305556,0,0.704861111,1.479260305,1.930958011
166.8,0.517361111,0,0.309027778,1.479260305,1.930958011
166.8,0.732638889,0,0.517361111,1.479260305,1.930958011
166.8,0.885416667,0,0.670138889,1.479260305,1.930958011
166.8,0.892361111,0,0.677083333,1.479260305,1.930958011
166.8,0.961805556,0,0.746527778,1.479260305,1.930958011
166.8,0.805555556,0,0.576388889,1.479260305,1.930958011
267.8,0.920138889,0,0.701388889,1.479260305,1.930958011
132.98,0.013888889,0,0.920138889,2.453908609,1.930958011
181.98,0.465277778,0,0.364583333,2.453908609,1.930958011
185.3,0.454861111,0,0.309027778,2.453908609,1.930958011
189.8,0.006944444,0,0.784722222,2.453908609,1.930958011
221.98,0.833333333,0,0.722222222,2.453908609,1.930958011
229.8,0.663194444,0,0.489583333,2.453908609,1.930958011
229.8,0.645833333,0,0.461805556,2.453908609,1.930958011
229.8,0.454861111,0,0.25,2.453908609,1.930958011
229.8,0.534722222,0,0.3125,2.453908609,1.930958011
270.8,0.611111111,0,0.416666667,2.453908609,1.930958011
270.8,0.826388889,0,0.631944444,2.453908609,1.930958011
270.8,0.888888889,0,0.670138889,2.453908609,1.930958011
294.9,0.895833333,0,0.670138889,2.453908609,1.930958011
350.8,0.71875,0,0.5,2.453908609,1.930958011
149.8,0.513888889,0,0.309027778,0.691455496,1.930958011
182.8,0.940972222,0,0.746527778,0.691455496,1.930958011
148.8,0.03125,0,0.784722222,1.142838947,1.930958011
148.8,0.902777778,0,0.600694444,1.142838947,1.930958011
148.8,0.013888889,0,0.704861111,1.142838947,1.930958011
148.8,0.746527778,0,0.416666667,1.142838947,1.930958011
165.8,0.729166667,0,0.5,1.142838947,1.930958011
169.9,0.583333333,0,0.309027778,1.142838947,1.930958011
185.8,0.517361111,0,0.3125,1.142838947,1.930958011
235.9,0.013888889,0,0.631944444,1.142838947,1.930958011
256.8,0.822916667,0,0.5,1.142838947,1.930958011
256.8,0.8125,0,0.447916667,1.142838947,1.930958011
186.8,0.701388889,0,0.447916667,1.123990885,1.930958011
186.8,0.965277778,0,0.701388889,1.123990885,1.930958011
203.8,0.847222222,0,0.631944444,1.123990885,1.930958011
207.9,0.975694444,0,0.670138889,1.123990885,1.930958011
229.9,0.847222222,0,0.517361111,1.123990885,1.930958011
229.9,0.847222222,0,0.489583333,1.123990885,1.930958011
258.9,0.972222222,0,0.701388889,1.123990885,1.930958011
258.9,0.631944444,0,0.3125,1.123990885,1.930958011
97.3,0.576388889,0,0.378472222,1.094095697,1.930958011
122.8,0.947916667,0,0.677083333,1.094095697,1.930958011
122.8,0.875,0,0.600694444,1.094095697,1.930958011
162.8,0.899305556,0,0.677083333,1.094095697,1.930958011
162.8,0.645833333,0,0.416666667,1.094095697,1.930958011
162.8,0.548611111,0,0.270833333,1.094095697,1.930958011
162.8,0.795138889,0,0.489583333,1.094095697,1.930958011
162.8,0.899305556,0,0.576388889,1.094095697,1.930958011
180.9,0.788194444,0,0.489583333,1.094095697,1.930958011
203.8,0.038194444,0,0.784722222,1.094095697,1.930958011
203.8,0.003472222,0,0.704861111,1.094095697,1.930958011
134.8,0.052083333,0,0.784722222,1.26296955,1.930958011
134.8,0.052083333,0,0.670138889,1.26296955,1.930958011
187.8,0.527777778,0,0.270833333,1.26296955,1.930958011
187.8,0.951388889,0,0.677083333,1.26296955,1.930958011
206.8,0.784722222,0,0.5,1.26296955,1.930958011
206.8,0.784722222,0,0.40625,1.26296955,1.930958011
75.8,0.413194444,0,0.25,0.581575385,1.930958011
172.79,0.024305556,0,0.784722222,0.581575385,1.930958011
259.81,0.690972222,0,0.5,0.581575385,1.930958011
259.81,0.690972222,0,0.40625,0.581575385,1.930958011
111.8,0.489583333,0,0.270833333,0.777759351,1.930958011
149.8,0.975694444,0,0.677083333,0.777759351,1.930958011
195.8,0.71875,0,0.416666667,0.777759351,1.930958011
220.8,0.486111111,0,0.263888889,0.714247668,1.930958011
220.8,0.815972222,0,0.517361111,0.714247668,1.930958011
224.9,0.704861111,0,0.447916667,0.714247668,1.930958011
224.9,0.600694444,0,0.3125,0.714247668,1.930958011
224.9,0.986111111,0,0.631944444,0.714247668,1.930958011
270.8,0.986111111,0,0.701388889,0.714247668,1.930958011
274.9,0.600694444,0,0.309027778,0.714247668,1.930958011
177.9,0.711805556,0,0.378472222,0.285911584,1.930958011
137.98,0.375,0,0.263888889,1.01478416,1.930958011
145.8,0.885416667,0,0.704861111,1.01478416,1.930958011
145.8,0.461805556,0,0.253472222,1.01478416,1.930958011
145.8,0.840277778,0,0.631944444,1.01478416,1.930958011
145.8,0.600694444,0,0.378472222,1.01478416,1.930958011
169.98,0.642361111,0,0.517361111,1.01478416,1.930958011
173.3,0.475694444,0,0.3125,1.01478416,1.930958011
177.8,0.454861111,0,0.270833333,1.01478416,1.930958011
177.8,0.760416667,0,0.576388889,1.01478416,1.930958011
177.8,0.875,0,0.677083333,1.01478416,1.930958011
177.8,0.53125,0,0.309027778,1.01478416,1.930958011
187.98,0.826388889,0,0.701388889,1.01478416,1.930958011
195.8,0.815972222,0,0.631944444,1.01478416,1.930958011
195.8,0.895833333,0,0.670138889,1.01478416,1.930958011
144.8,0.444444444,0,0.25,0.939626305,1.930958011
144.8,0.003472222,0,0.677083333,0.939626305,1.930958011
237.8,0.892361111,0,0.670138889,0.939626305,1.930958011
237.8,0.753472222,0,0.416666667,0.939626305,1.930958011
304.8,0.815972222,0,0.447916667,0.939626305,1.930958011
109.8,0.611111111,0,0.416666667,1.004360488,1.930958011
109.8,0.489583333,0,0.270833333,1.004360488,1.930958011
109.8,0.805555556,0,0.489583333,1.004360488,1.930958011
113.9,0.722222222,0,0.378472222,1.004360488,1.930958011
161.8,0.701388889,0,0.489583333,1.004360488,1.930958011
161.8,0.9375,0,0.677083333,1.004360488,1.930958011
161.8,0.822916667,0,0.5,1.004360488,1.930958011
165.9,0.982638889,0,0.677083333,1.004360488,1.930958011
165.9,0.982638889,0,0.576388889,1.004360488,1.930958011
252.9,0.9375,0,0.517361111,1.004360488,1.930958011
148.8,0.951388889,0,0.784722222,1.083677905,1.930958011
148.8,0.489583333,0,0.309027778,1.083677905,1.930958011
148.8,0.465277778,0,0.25,1.083677905,1.930958011
174.81,0.888888889,0,0.704861111,1.083677905,1.930958011
174.81,0.944444444,0,0.746527778,1.083677905,1.930958011
178.91,0.944444444,0,0.704861111,1.083677905,1.930958011
207.8,0.836805556,0,0.631944444,1.083677905,1.930958011
207.8,0.736111111,0,0.5,1.083677905,1.930958011
222.98,0.711805556,0,0.625,1.083677905,1.930958011
230.8,0.864583333,0,0.670138889,1.083677905,1.930958011
296.8,0.590277778,0,0.40625,1.083677905,1.930958011
235.8,0.909722222,0,0.746527778,1.531576504,1.930958011
235.8,0.96875,0,0.784722222,1.531576504,1.930958011
235.8,0.909722222,0,0.722222222,1.531576504,1.930958011
235.8,0.899305556,0,0.704861111,1.531576504,1.930958011
235.8,0.614583333,0,0.416666667,1.531576504,1.930958011
235.8,0.569444444,0,0.364583333,1.531576504,1.930958011
320.3,0.451388889,0,0.263888889,1.531576504,1.930958011
324.8,0.416666667,0,0.25,1.531576504,1.930958011
324.8,0.576388889,0,0.40625,1.531576504,1.930958011
324.8,0.673611111,0,0.5,1.531576504,1.930958011
324.8,0.850694444,0,0.670138889,1.531576504,1.930958011
171.8,0.489583333,0,0.309027778,0.700557355,1.930958011
171.8,0.940972222,0,0.746527778,0.700557355,1.930958011
171.8,0.909722222,0,0.631944444,0.700557355,1.930958011
188.8,0.708333333,0,0.447916667,0.700557355,1.930958011
192.9,0.940972222,0,0.670138889,0.700557355,1.930958011
192.9,0.909722222,0,0.517361111,0.700557355,1.930958011
386.9,0.788194444,0,0.263888889,0.700557355,1.930958011
224.3,0.479166667,0,0.270833333,2.315586275,1.930958011
228.8,0.475694444,0,0.263888889,2.315586275,1.930958011
228.8,0.930555556,0,0.677083333,2.315586275,1.930958011
263.8,0.927083333,0,0.722222222,2.315586275,1.930958011
263.8,0.597222222,0,0.364583333,2.315586275,1.930958011
263.8,0.902777778,0,0.670138889,2.315586275,1.930958011
263.8,0.982638889,0,0.746527778,2.315586275,1.930958011
263.8,0.732638889,0,0.489583333,2.315586275,1.930958011
263.8,0.503472222,0,0.25,2.315586275,1.930958011
263.8,0.965277778,0,0.704861111,2.315586275,1.930958011
267.9,0.989583333,0,0.746527778,2.315586275,1.930958011
172.79,0.475694444,0,0.25,0.687869787,1.930958011
172.79,0.034722222,0,0.784722222,0.687869787,1.930958011
201.8,0.590277778,0,0.40625,0.687869787,1.930958011
201.8,0.6875,0,0.5,0.687869787,1.930958011
238.8,0.6875,0,0.40625,0.687869787,1.930958011
166.8,0.659722222,0,0.447916667,0.127462155,1.930958011
166.8,0.5625,0,0.253472222,0.127462155,1.930958011
170.9,0.53125,0,0.253472222,0.127462155,1.930958011
170.9,0.659722222,0,0.263888889,0.127462155,1.930958011
239.8,0.836805556,0,0.631944444,0.127462155,1.930958011
283.9,0.836805556,0,0.517361111,0.127462155,1.930958011
283.9,0.836805556,0,0.489583333,0.127462155,1.930958011
160.8,0.065972222,0,0.784722222,0.61664034,1.930958011
189.8,0.552083333,0,0.25,0.61664034,1.930958011
315.8,0.704861111,0,0.40625,0.61664034,1.930958011
202.8,0.027777778,0,0.871527778,0.838169121,1.930958011
202.8,0.614583333,0,0.378472222,0.838169121,1.930958011
202.8,0.027777778,0,0.784722222,0.838169121,1.930958011
202.8,0.520833333,0,0.263888889,0.838169121,1.930958011
228.9,0.8125,0,0.489583333,0.838169121,1.930958011
252.8,0.645833333,0,0.40625,0.838169121,1.930958011
256.9,0.8125,0,0.517361111,0.838169121,1.930958011
179.3,0.576388889,0,0.263888889,1.580280553,1.930958011
199.3,0.635416667,0,0.3125,1.580280553,1.930958011
199.3,0.864583333,0,0.517361111,1.580280553,1.930958011
166.8,0.451388889,0,0.253472222,0.814860958,1.930958011
166.8,0.663194444,0,0.447916667,0.814860958,1.930958011
166.8,0.90625,0,0.631944444,0.814860958,1.930958011
166.8,0.548611111,0,0.253472222,0.814860958,1.930958011
170.9,0.631944444,0,0.3125,0.814860958,1.930958011
203.8,0.989583333,0,0.701388889,0.814860958,1.930958011
207.9,0.90625,0,0.517361111,0.814860958,1.930958011
243.9,0.798611111,0,0.517361111,0.814860958,1.930958011
243.9,0.798611111,0,0.489583333,0.814860958,1.930958011
116.98,0.885416667,0,0.826388889,0.736885107,1.930958011
116.98,0.527777778,0,0.461805556,0.736885107,1.930958011
124.8,0.444444444,0,0.270833333,0.736885107,1.930958011
124.8,0.489583333,0,0.3125,0.736885107,1.930958011
124.8,0.972222222,0,0.677083333,0.736885107,1.930958011
183.8,0.993055556,0,0.704861111,0.736885107,1.930958011
187.9,0.559027778,0,0.3125,0.736885107,1.930958011
111.8,0.517361111,0,0.309027778,1.133211164,1.930958011
144.8,0.444444444,0,0.25,1.133211164,1.930958011
144.8,0.982638889,0,0.784722222,1.133211164,1.930958011
148.9,0.961805556,0,0.677083333,1.133211164,1.930958011
173.81,0.829861111,0,0.670138889,1.133211164,1.930958011
173.81,0.680555556,0,0.5,1.133211164,1.930958011
173.81,0.961805556,0,0.746527778,1.133211164,1.930958011
173.81,0.770833333,0,0.5,1.133211164,1.930958011
211.8,0.680555556,0,0.40625,1.133211164,1.930958011
380.9,0.604166667,0,0.309027778,1.133211164,1.930958011
329.9,0.538194444,0,0.25,0.120429675,1.930958011
368.9,0.583333333,0,0.263888889,0.120429675,1.930958011
98.99,0.364583333,0,0.3125,0.924208472,1.930958011
106.8,0.03125,0,0.871527778,0.924208472,1.930958011
106.8,0.517361111,0,0.25,0.924208472,1.930958011
128.98,0.559027778,0,0.489583333,0.924208472,1.930958011
136.8,0.847222222,0,0.600694444,0.924208472,1.930958011
136.8,0.03125,0,0.784722222,0.924208472,1.930958011
140.9,0.576388889,0,0.309027778,0.924208472,1.930958011
147.98,0.774305556,0,0.704861111,0.924208472,1.930958011
225.8,0.600694444,0,0.40625,0.924208472,1.930958011
225.8,0.722222222,0,0.5,0.924208472,1.930958011
225.8,0.756944444,0,0.517361111,0.924208472,1.930958011
225.8,0.875,0,0.631944444,0.924208472,1.930958011
229.9,0.791666667,0,0.5,0.924208472,1.930958011
132.9,0.666666667,0,0.378472222,0.114023426,1.930958011
129.79,0.434027778,0,0.25,0.817706806,1.930958011
129.79,0.472222222,0,0.253472222,0.817706806,1.930958011
168.8,0.871527778,0,0.677083333,0.817706806,1.930958011
168.8,0.920138889,0,0.704861111,0.817706806,1.930958011
168.8,0.888888889,0,0.670138889,0.817706806,1.930958011
168.8,0.493055556,0,0.270833333,0.817706806,1.930958011
168.8,0.493055556,0,0.263888889,0.817706806,1.930958011
168.8,0.871527778,0,0.631944444,0.817706806,1.930958011
218.8,0.715277778,0,0.5,0.817706806,1.930958011
218.8,0.760416667,0,0.517361111,0.817706806,1.930958011
195.8,0.048611111,0,0.784722222,0.695641737,1.930958011
247.8,0.697916667,0,0.40625,0.695641737,1.930958011
164.8,0.059027778,0,0.784722222,0.987118636,1.930958011
166.8,0.444444444,0,0.25,0.987118636,1.930958011
226.8,0.90625,0,0.631944444,0.987118636,1.930958011
279.8,0.597222222,0,0.364583333,0.987118636,1.930958011
279.8,0.913194444,0,0.670138889,0.987118636,1.930958011
279.8,0.802083333,0,0.517361111,0.987118636,1.930958011
283.9,0.53125,0,0.25,0.987118636,1.930958011
283.9,0.597222222,0,0.309027778,0.987118636,1.930958011
319.8,0.659722222,0,0.40625,0.987118636,1.930958011
356.8,0.993055556,0,0.722222222,0.987118636,1.930958011
189.8,0.447916667,0,0.253472222,0.986862088,1.930958011
189.8,0.513888889,0,0.309027778,0.986862088,1.930958011
189.8,0.958333333,0,0.746527778,0.986862088,1.930958011
189.8,0.486111111,0,0.25,0.986862088,1.930958011
189.8,0.506944444,0,0.263888889,0.986862088,1.930958011
189.8,0.690972222,0,0.447916667,0.986862088,1.930958011
189.8,0.979166667,0,0.701388889,0.986862088,1.930958011
211.8,0.600694444,0,0.364583333,0.986862088,1.930958011
211.8,0.770833333,0,0.517361111,0.986862088,1.930958011
167.8,0.399305556,0,0.25,0.765960097,1.930958011
167.8,0.493055556,0,0.309027778,0.765960097,1.930958011
167.8,0.951388889,0,0.746527778,0.765960097,1.930958011
167.8,0.927083333,0,0.670138889,0.765960097,1.930958011
185.8,0.565972222,0,0.40625,0.765960097,1.930958011
185.8,0.628472222,0,0.40625,0.765960097,1.930958011
185.8,0.822916667,0,0.517361111,0.765960097,1.930958011
217.81,0.868055556,0,0.670138889,0.765960097,1.930958011
217.81,0.71875,0,0.5,0.765960097,1.930958011
241.8,0.677083333,0,0.364583333,0.765960097,1.930958011
227.8,0.986111111,0,0.722222222,0.88832463,1.930958011
264.8,0.895833333,0,0.670138889,0.88832463,1.930958011
264.8,0.746527778,0,0.447916667,0.88832463,1.930958011
349.91,0.746527778,0,0.489583333,0.88832463,1.930958011
393.91,0.826388889,0,0.517361111,0.88832463,1.930958011
229.8,0.71875,0,0.447916667,0.945194076,1.930958011
254.8,0.934027778,0,0.722222222,0.945194076,1.930958011
254.8,0.586805556,0,0.364583333,0.945194076,1.930958011
356.8,0.430555556,0,0.25,0.945194076,1.930958011
360.9,0.586805556,0,0.309027778,0.945194076,1.930958011
360.9,0.579861111,0,0.263888889,0.945194076,1.930958011
360.9,0.690972222,0,0.364583333,0.945194076,1.930958011
164.8,0.475694444,0,0.270833333,1.577594454,1.930958011
164.8,0.638888889,0,0.416666667,1.577594454,1.930958011
164.8,0.802083333,0,0.576388889,1.577594454,1.930958011
164.8,0.909722222,0,0.677083333,1.577594454,1.930958011
164.8,0.732638889,0,0.489583333,1.577594454,1.930958011
164.8,0.034722222,0,0.784722222,1.577594454,1.930958011
164.8,0.552083333,0,0.270833333,1.577594454,1.930958011
217.81,0.944444444,0,0.670138889,1.577594454,1.930958011
217.81,0.784722222,0,0.5,1.577594454,1.930958011
221.91,0.701388889,0,0.40625,1.577594454,1.930958011
194.8,0.871527778,0,0.704861111,0.787036354,1.930958011
247.8,0.784722222,0,0.517361111,0.787036354,1.930958011
192.8,0.871527778,0,0.704861111,0.675843558,1.930958011
364.8,0.795138889,0,0.517361111,0.675843558,1.930958011
368.9,0.795138889,0,0.447916667,0.675843558,1.930958011
165.8,0.427083333,0,0.253472222,1.613026111,1.930958011
165.8,0.4375,0,0.263888889,1.613026111,1.930958011
187.8,0.486111111,0,0.270833333,1.613026111,1.930958011
223.8,0.965277778,0,0.784722222,1.613026111,1.930958011
223.8,0.663194444,0,0.447916667,1.613026111,1.930958011
252.8,0.534722222,0,0.364583333,1.613026111,1.930958011
252.8,0.864583333,0,0.670138889,1.613026111,1.930958011
252.8,0.611111111,0,0.40625,1.613026111,1.930958011
252.8,0.881944444,0,0.677083333,1.613026111,1.930958011
252.8,0.579861111,0,0.364583333,1.613026111,1.930958011
152.8,0.513888889,0,0.3125,0.873237556,1.930958011
152.8,0.475694444,0,0.270833333,0.873237556,1.930958011
152.8,0.458333333,0,0.25,0.873237556,1.930958011
152.8,0.03125,0,0.784722222,0.873237556,1.930958011
152.8,0.03125,0,0.767361111,0.873237556,1.930958011
152.8,0.013888889,0,0.677083333,0.873237556,1.930958011
156.9,0.03125,0,0.704861111,0.873237556,1.930958011
225.8,0.673611111,0,0.40625,0.873237556,1.930958011
225.8,0.940972222,0,0.670138889,0.873237556,1.930958011
225.8,0.833333333,0,0.5,0.873237556,1.930958011
257.8,0.434027778,0,0.25,0.77990969,1.930958011
257.8,0.940972222,0,0.670138889,0.77990969,1.930958011
257.8,0.548611111,0,0.263888889,0.77990969,1.930958011
305.8,0.614583333,0,0.40625,0.77990969,1.930958011
305.8,0.510416667,0,0.253472222,0.77990969,1.930958011
305.8,0.996527778,0,0.722222222,0.77990969,1.930958011
309.9,0.670138889,0,0.3125,0.77990969,1.930958011
361.8,0.600694444,0,0.364583333,0.77990969,1.930958011
365.9,0.600694444,0,0.309027778,0.77990969,1.930958011
365.9,0.809027778,0,0.447916667,0.77990969,1.930958011
217.81,0.517361111,0,0.25,0.646709835,1.930958011
217.81,0.069444444,0,0.784722222,0.646709835,1.930958011
221.91,0.555555556,0,0.25,0.646709835,1.930958011
239.8,0.722222222,0,0.40625,0.646709835,1.930958011
283.3,0.5625,0,0.263888889,0.84703652,1.930958011
333.2,0.590277778,0,0.270833333,0.083142997,1.930958011
333.2,0.604166667,0,0.25,0.083142997,1.930958011
96.8,0.510416667,0,0.270833333,0.914931636,1.930958011
96.8,0.625,0,0.378472222,0.914931636,1.930958011
155.8,0.451388889,0,0.25,0.914931636,1.930958011
155.8,0.059027778,0,0.784722222,0.914931636,1.930958011
155.8,0.715277778,0,0.416666667,0.914931636,1.930958011
155.8,0.989583333,0,0.677083333,0.914931636,1.930958011
155.8,0.020833333,0,0.704861111,0.914931636,1.930958011
155.8,0.822916667,0,0.5,0.914931636,1.930958011
243.8,0.697916667,0,0.40625,0.914931636,1.930958011
243.8,0.590277778,0,0.253472222,0.914931636,1.930958011
233.8,0.993055556,0,0.722222222,0.804078096,1.930958011
237.9,0.989583333,0,0.576388889,0.804078096,1.930958011
263.8,0.899305556,0,0.670138889,0.804078096,1.930958011
267.9,0.989583333,0,0.677083333,0.804078096,1.930958011
407.9,0.607638889,0,0.270833333,0.804078096,1.930958011
407.9,0.611111111,0,0.263888889,0.804078096,1.930958011
245.8,0.524305556,0,0.270833333,0.718715603,1.930958011
245.8,0.715277778,0,0.416666667,0.718715603,1.930958011
245.8,0.996527778,0,0.677083333,0.718715603,1.930958011
243.8,0.4375,0,0.25,1.095197469,1.930958011
243.8,0.930555556,0,0.670138889,1.095197469,1.930958011
294.8,0.604166667,0,0.364583333,1.095197469,1.930958011
294.8,0.722222222,0,0.447916667,1.095197469,1.930958011
294.8,0.996527778,0,0.722222222,1.095197469,1.930958011
298.9,0.559027778,0,0.263888889,1.095197469,1.930958011
298.9,0.604166667,0,0.309027778,1.095197469,1.930958011
303,0.822916667,0,0.489583333,1.095197469,1.930958011
381.9,0.53125,0,0.25,1.095197469,1.930958011
386,0.826388889,0,0.489583333,1.095197469,1.930958011
210.9,0.013888889,0,0.631944444,1.141632077,1.930958011
225.8,0.555555556,0,0.364583333,1.141632077,1.930958011
229.9,0.038194444,0,0.704861111,1.141632077,1.930958011
254.8,0.899305556,0,0.670138889,1.141632077,1.930958011
254.8,0.625,0,0.364583333,1.141632077,1.930958011
254.8,0.989583333,0,0.722222222,1.141632077,1.930958011
258.9,0.555555556,0,0.309027778,1.141632077,1.930958011
258.9,0.625,0,0.309027778,1.141632077,1.930958011
321.8,0.489583333,0,0.25,1.141632077,1.930958011
325.9,0.625,0,0.3125,1.141632077,1.930958011
144.8,0.482638889,0,0.253472222,0.938404267,1.930958011
144.8,0.493055556,0,0.263888889,0.938404267,1.930958011
164.8,0.440972222,0,0.25,0.938404267,1.930958011
164.8,0.916666667,0,0.704861111,0.938404267,1.930958011
191.8,0.902777778,0,0.677083333,0.938404267,1.930958011
191.8,0.982638889,0,0.746527778,0.938404267,1.930958011
191.8,0.878472222,0,0.631944444,0.938404267,1.930958011
211.8,0.555555556,0,0.309027778,0.938404267,1.930958011
256.8,0.833333333,0,0.631944444,0.938404267,1.930958011
256.8,0.649305556,0,0.40625,0.938404267,1.930958011
176.8,0.434027778,0,0.25,1.158191916,1.930958011
203.8,0.472222222,0,0.253472222,1.158191916,1.930958011
233.8,0.659722222,0,0.447916667,1.158191916,1.930958011
295.8,0.930555556,0,0.746527778,1.158191916,1.930958011
295.8,0.833333333,0,0.631944444,1.158191916,1.930958011
295.8,0.635416667,0,0.40625,1.158191916,1.930958011
295.8,0.510416667,0,0.270833333,1.158191916,1.930958011
295.8,0.920138889,0,0.670138889,1.158191916,1.930958011
299.9,0.614583333,0,0.364583333,1.158191916,1.930958011
358.8,0.579861111,0,0.364583333,1.158191916,1.930958011
228.8,0.541666667,0,0.309027778,1.613448295,1.930958011
228.8,0.90625,0,0.631944444,1.613448295,1.930958011
228.8,0.996527778,0,0.722222222,1.613448295,1.930958011
232.9,0.90625,0,0.517361111,1.613448295,1.930958011
256.8,0.482638889,0,0.25,1.613448295,1.930958011
256.8,0.909722222,0,0.670138889,1.613448295,1.930958011
306.8,0.597222222,0,0.364583333,1.613448295,1.930958011
306.8,0.652777778,0,0.40625,1.613448295,1.930958011
310.9,0.597222222,0,0.309027778,1.613448295,1.930958011
363.9,0.736111111,0,0.364583333,1.613448295,1.930958011
205.8,0.472222222,0,0.25,0.978314376,1.930958011
205.8,0.527777778,0,0.263888889,0.978314376,1.930958011
238.8,0.944444444,0,0.722222222,0.978314376,1.930958011
238.8,0.611111111,0,0.364583333,0.978314376,1.930958011
238.8,0.951388889,0,0.670138889,0.978314376,1.930958011
275.9,0.524305556,0,0.25,0.978314376,1.930958011
275.9,0.947916667,0,0.670138889,0.978314376,1.930958011
275.9,0.65625,0,0.364583333,0.978314376,1.930958011
350.91,0.913194444,0,0.631944444,0.978314376,1.930958011
350.91,0.552083333,0,0.263888889,0.978314376,1.930958011
246.9,0.590277778,0,0.25,0.149734773,1.930958011
291.9,0.697916667,0,0.263888889,0.149734773,1.930958011
317.9,0.753472222,0,0.25,0.149734773,1.930958011
300.8,0.659722222,0,0.461805556,1.117867063,1.930958011
300.8,0.944444444,0,0.704861111,1.117867063,1.930958011
300.8,0.965277778,0,0.670138889,1.117867063,1.930958011
440.8,0.607638889,0,0.40625,1.117867063,1.930958011
440.8,0.625,0,0.364583333,1.117867063,1.930958011
440.8,0.763888889,0,0.5,1.117867063,1.930958011
440.8,0.006944444,0,0.722222222,1.117867063,1.930958011
440.8,0.572916667,0,0.263888889,1.117867063,1.930958011
444.9,0.625,0,0.309027778,1.117867063,1.930958011
226.8,0.430555556,0,0.25,0.674174862,1.930958011
296.8,0.996527778,0,0.722222222,0.674174862,1.930958011
339.9,0.635416667,0,0.263888889,0.674174862,1.930958011
121.98,0.375,0,0.309027778,0.84442672,1.930958011
121.98,0.666666667,0,0.600694444,0.84442672,1.930958011
129.79,0.923611111,0,0.784722222,0.84442672,1.930958011
129.79,0.416666667,0,0.25,0.84442672,1.930958011
129.79,0.864583333,0,0.677083333,0.84442672,1.930958011
129.79,0.545138889,0,0.3125,0.84442672,1.930958011
162.8,0.819444444,0,0.670138889,0.84442672,1.930958011
162.8,0.864583333,0,0.704861111,0.84442672,1.930958011
187.8,0.864583333,0,0.670138889,0.84442672,1.930958011
187.8,0.704861111,0,0.5,0.84442672,1.930958011
243.98,0.822916667,0,0.746527778,0.84442672,1.930958011
273.8,0.774305556,0,0.625,0.84442672,1.930958011
277.9,0.638888889,0,0.40625,0.84442672,1.930958011
106.98,0.892361111,0,0.767361111,1.04367874,1.930958011
106.98,0.510416667,0,0.378472222,1.04367874,1.930958011
114.8,0.701388889,0,0.416666667,1.04367874,1.930958011
114.8,0.604166667,0,0.3125,1.04367874,1.930958011
136.9,0.013888889,0,0.677083333,1.04367874,1.930958011
152.8,0.625,0,0.416666667,1.04367874,1.930958011
152.8,0.53125,0,0.270833333,1.04367874,1.930958011
152.8,0.055555556,0,0.784722222,1.04367874,1.930958011
191.8,0.947916667,0,0.677083333,1.04367874,1.930958011
191.8,0.579861111,0,0.263888889,1.04367874,1.930958011
195.9,0.722222222,0,0.416666667,1.04367874,1.930958011
233.8,0.75,0,0.5,1.04367874,1.930958011
280.8,0.465277778,0,0.25,1.120743811,1.930958011
280.8,0.979166667,0,0.722222222,1.120743811,1.930958011
349.91,0.611111111,0,0.270833333,1.120743811,1.930958011
189.8,0.427083333,0,0.253472222,0.830958474,1.930958011
189.8,0.493055556,0,0.309027778,0.830958474,1.930958011
189.8,0.958333333,0,0.746527778,0.830958474,1.930958011
189.8,0.979166667,0,0.701388889,0.830958474,1.930958011
189.8,0.927083333,0,0.631944444,0.830958474,1.930958011
189.8,0.78125,0,0.447916667,0.830958474,1.930958011
193.9,0.493055556,0,0.25,0.830958474,1.930958011
272.9,0.78125,0,0.517361111,0.830958474,1.930958011
272.9,0.78125,0,0.489583333,0.830958474,1.930958011
220.8,0.75,0,0.416666667,1.291098795,1.930958011
220.8,0.614583333,0,0.40625,0.949172364,1.930958011
220.8,0.996527778,0,0.784722222,0.949172364,1.930958011
220.8,0.472222222,0,0.25,0.949172364,1.930958011
220.8,0.538194444,0,0.3125,0.949172364,1.930958011
220.8,0.920138889,0,0.670138889,0.949172364,1.930958011
220.8,0.927083333,0,0.677083333,0.949172364,1.930958011
220.8,0.756944444,0,0.5,0.949172364,1.930958011
